139,195
141,195
142,195
144,195
145,194
146,194
148,193
150,193
151,192
152,192
153,192
154,191
155,191
155,190
156,190
157,189
158,188
160,186
161,185
162,183
163,182
164,181
166,179
167,178
167,177
168,176
169,175
170,174
171,173
172,173
172,172
173,171
174,170
174,169
175,168
176,168
176,167
177,166
177,165
178,164
179,163
180,162
180,161
181,160
181,159
182,159
182,158
183,157
184,156
184,155
185,155
185,154
186,153
186,152
187,152
187,151
188,150
189,149
189,148
190,148
190,147
190,146
191,145
191,144
191,143
192,143
192,142
192,141
192,140
192,139
192,138
192,137
193,137
193,136
193,135
193,134
193,133
194,132
194,130
194,129
194,128
194,126
194,125
194,124
194,123
194,122
194,121
194,120
194,119
194,118
194,117
194,116
194,115
194,114
194,113
194,112
194,111
194,110
194,109
194,108
193,107
193,106
193,105
192,104
192,103
191,102
191,101
191,100
190,100
190,99
190,98
190,97
189,97
189,96
189,95
188,94
188,93
187,93
187,92
186,91
186,90
185,89
185,88
184,88
184,87
183,86
183,85
182,84
182,83
181,82
181,81
180,81
179,80
179,79
178,78
178,77
177,76
176,76
176,75
175,74
175,73
174,72
173,72
172,71
171,70
171,69
170,69
169,68
168,67
167,66
166,65
165,65
165,64
164,63
163,63
162,62
161,61
160,60
159,60
158,59
157,59
156,58
155,58
154,57
153,57
152,57
151,56
150,56
149,55
148,55
147,55
146,55
145,54
144,54
143,54
142,54
141,54
140,54
139,53
138,53
137,53
136,53
135,53
134,53
133,53
132,53
131,53
130,53
129,53
128,53
127,53
126,53
125,53
124,53
123,53
122,53
121,53
120,53
119,53
118,53
117,53
116,53
115,53
114,53
113,54
112,54
111,54
110,54
109,55
108,55
106,55
105,56
104,57
102,58
101,58
100,59
99,59
97,60
96,61
95,61
94,62
93,63
92,63
91,63
91,64
90,64
90,65
89,65
89,66
88,67
87,68
86,69
85,70
85,71
84,72
82,74
82,75
81,76
81,77
80,78
79,80
77,82
77,83
76,84
76,85
75,87
74,87
74,88
73,89
73,90
72,90
72,91
72,92
71,93
71,94
70,95
70,96
69,97
69,98
68,99
68,100
67,101
67,102
66,103
66,105
65,106
65,107
64,109
63,111
63,112
62,113
62,114
61,116
61,117
60,118
60,119
59,120
59,122
59,123
59,124
58,125
58,126
58,128
58,129
58,131
58,132
58,133
58,134
58,135
58,137
58,138
58,139
58,140
58,141
58,143
58,144
58,145
58,147
59,148
59,150
59,151
60,153
60,155
61,156
62,158
62,160
63,162
64,164
64,166
65,167
66,168
66,170
67,171
68,172
69,173
69,174
70,174
70,175
71,176
72,177
73,178
74,179
75,180
75,181
76,182
77,183
78,184
79,185
81,186
82,187
83,188
84,189
85,190
86,191
87,192
88,192
89,193
91,194
92,195
93,195
94,196
95,196
96,197
97,197
98,197
99,198
100,198
101,199
102,199
103,199
104,199
105,200
106,200
107,200
108,200
109,200
110,200
111,200
112,200
113,200
114,200
115,200
116,200
117,200
118,200
119,200
120,200
121,200
122,200
123,200
124,199
125,199
126,199
127,199
128,199
129,199
130,199
131,199
132,199
133,198
134,198
135,197
136,197
137,197
138,197
138,196
139,196
138,195
