126,191
127,191
128,191
129,191
130,191
131,191
132,191
133,191
134,191
135,190
136,190
137,189
138,189
139,188
140,186
142,186
143,185
145,184
146,182
148,181
150,180
151,179
153,178
154,177
155,176
156,175
157,174
158,173
159,172
160,172
161,171
162,170
164,168
165,168
166,167
167,166
168,165
169,164
170,163
171,162
172,161
173,161
173,160
174,160
175,159
176,158
177,158
178,157
179,157
180,156
181,155
182,155
183,155
184,154
185,154
185,153
186,152
187,151
188,151
188,150
189,149
190,148
191,147
191,146
192,145
193,144
193,143
194,143
194,142
194,141
194,140
194,139
195,138
195,136
195,135
195,134
195,133
195,132
195,131
195,130
195,129
195,128
195,127
195,126
195,125
195,123
195,121
195,120
195,119
194,117
194,115
194,114
193,112
193,111
192,110
192,108
192,107
191,106
191,105
190,103
190,102
190,101
189,99
189,98
188,96
188,95
187,93
187,91
186,90
186,88
186,86
185,85
185,84
184,82
184,81
183,79
183,78
182,77
182,76
181,74
180,72
179,71
179,70
178,69
178,68
177,68
177,67
176,66
176,65
175,65
175,64
174,63
174,62
173,61
172,61
171,60
170,59
169,58
168,57
167,57
166,56
165,55
164,55
163,54
162,53
161,53
160,52
159,51
158,50
157,50
156,49
155,49
154,48
153,47
152,47
151,47
150,46
149,46
148,46
147,45
146,45
145,45
144,45
143,45
142,44
141,44
140,44
139,44
138,44
137,44
136,44
135,44
134,44
133,44
131,44
130,44
129,44
128,44
126,44
125,45
124,45
122,45
120,46
119,47
117,47
115,48
113,49
111,50
109,51
107,52
106,53
104,53
102,54
100,55
99,56
98,56
96,57
95,58
94,58
93,59
91,60
90,60
89,61
88,61
87,63
86,63
85,64
84,64
83,65
82,66
81,66
80,67
79,68
79,69
78,69
77,70
77,71
76,71
75,72
75,73
74,74
73,75
73,76
72,77
72,78
71,78
71,79
71,80
70,81
70,82
69,83
69,84
68,85
68,86
68,87
68,88
68,89
68,91
68,93
67,94
67,96
67,99
67,101
67,102
67,104
67,106
67,107
67,109
67,111
67,112
67,114
68,116
68,118
69,119
69,122
70,124
70,125
71,127
71,129
72,131
72,133
73,135
73,137
74,139
75,141
75,143
76,145
76,147
76,148
77,149
77,151
77,152
78,153
78,154
78,155
78,156
78,157
78,158
79,160
79,161
79,162
79,164
79,165
79,166
79,167
79,168
79,169
79,170
79,171
79,172
80,173
80,174
80,175
80,176
80,177
81,177
81,178
81,179
82,180
82,181
83,181
83,182
84,182
84,183
85,184
86,184
87,185
88,185
89,186
90,186
91,187
92,188
93,188
95,188
96,189
97,189
99,190
100,191
102,191
103,191
104,191
105,192
106,192
107,192
108,192
109,192
110,192
111,192
112,192
113,192
114,192
115,192
116,192
117,192
118,192
119,192
120,192
121,192
122,192
123,192
124,192
125,192
126,192
127,192
128,192
128,191
129,191
