158,180
159,180
160,180
161,179
162,178
163,177
164,177
165,176
165,175
166,175
166,174
167,173
168,173
168,172
169,171
170,171
170,170
171,169
172,168
173,167
174,166
175,164
176,163
176,162
177,161
178,161
178,160
178,159
179,159
179,158
180,157
180,156
181,155
181,154
182,153
183,152
183,151
183,150
184,149
185,148
185,147
186,146
186,145
187,144
187,143
188,143
188,142
189,141
189,140
190,139
190,138
191,138
191,137
191,136
192,136
192,135
192,134
193,133
193,132
193,131
194,130
194,129
194,128
195,127
195,126
195,125
195,124
195,123
195,122
195,121
195,120
195,119
196,117
196,116
196,115
196,114
196,113
196,112
196,111
196,110
196,109
196,108
196,107
196,106
196,105
196,104
196,103
196,102
195,101
195,100
194,99
194,98
194,97
193,97
192,96
192,95
192,94
191,93
190,93
190,92
189,91
189,90
188,89
188,88
187,87
186,86
185,85
185,84
184,83
184,82
183,81
182,81
181,80
180,79
179,78
178,77
177,76
176,76
175,75
174,74
173,73
172,72
171,72
170,71
169,70
168,69
167,69
166,68
165,68
165,67
164,67
163,67
162,66
161,66
160,65
159,65
158,64
157,64
156,64
155,63
154,63
154,62
152,62
151,62
150,61
149,61
148,60
147,60
146,59
145,59
144,59
143,58
142,58
141,58
140,57
139,57
138,57
137,57
136,57
135,57
134,57
133,57
132,57
131,57
130,56
129,56
128,56
127,56
126,56
125,56
124,56
123,56
122,56
121,56
120,56
119,56
118,57
117,57
116,57
115,58
114,58
113,58
112,59
111,59
110,60
108,60
107,61
106,62
105,62
104,63
103,63
102,64
101,64
100,64
99,65
98,65
97,65
97,66
96,66
95,67
94,67
93,67
93,68
92,68
91,69
90,69
89,70
88,70
88,71
87,71
86,72
85,73
84,73
83,74
82,75
81,76
81,77
80,77
79,78
79,79
78,80
77,81
76,82
75,83
74,84
74,85
73,85
73,86
72,87
72,88
71,88
71,89
70,90
70,91
69,92
69,93
68,94
68,95
68,96
67,97
66,98
66,100
65,101
65,102
64,103
64,104
64,105
63,105
63,106
63,107
63,108
63,109
62,111
62,112
62,113
61,114
61,115
61,117
61,118
60,120
60,121
60,123
60,124
60,125
60,127
60,129
60,130
60,132
59,133
59,135
59,137
59,138
59,140
59,142
59,143
59,145
59,148
59,149
59,151
59,153
59,154
59,155
59,156
59,157
59,158
59,159
59,160
59,161
59,163
59,164
60,165
60,166
60,167
61,168
61,169
62,170
62,171
63,172
64,173
64,174
65,175
66,176
67,177
68,178
68,179
69,180
70,180
71,181
72,183
73,183
74,185
76,186
78,187
79,188
80,189
82,190
83,190
85,191
86,192
87,192
88,193
89,193
90,194
91,194
92,194
93,195
94,195
95,195
96,196
97,196
98,196
99,196
100,197
101,197
102,197
103,197
105,197
106,197
107,197
108,197
109,197
110,197
111,197
112,197
113,197
114,197
115,197
116,197
118,197
119,197
120,198
121,198
123,198
124,198
125,198
126,198
128,198
129,198
130,198
132,198
134,198
135,197
136,197
137,197
138,197
139,196
140,196
141,196
142,196
143,196
144,195
145,195
146,195
147,194
148,194
149,194
150,193
151,193
152,193
153,192
154,192
154,191
155,191
156,190
157,190
157,189
158,189
159,188
160,187
161,186
162,185
163,184
163,183
164,182
164,181
165,181
165,180
165,179
